conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,Haskell,released,knowledge,sector-specific,,"Las técnicas y principios de desarrollo de software, como análisis, algoritmos, codificación, pruebas y compilación de paradigmas de programación en Haskell.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programación informática | desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/00c04e40-35ea-4ed1-824c-82f936c8f876,modelo de desarrollo incremental,released,knowledge,sector-specific,ciclo de vida de desarrollo incremental de software | modelo de desarrollo de software | modelo SDLC incremental,El modelo de desarrollo incremental es una metodología para diseñar sistemas y aplicaciones de software.,http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,desarrollo y análisis de software y aplicaciones | metodologías de gestión de proyectos de TIC
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05,KDevelop,released,knowledge,sector-specific,,"El programa informático KDevelop es un conjunto de herramientas de desarrollo de software para escribir programas, como compiladores, depuradores, editores de códigos, información destacada de códigos, empaquetado en una interfaz de usuario unificada. Lo desarrolla la comunidad de software KDE.",http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde | http://data.europa.eu/esco/isced-f/0612,software de entorno de desarrollo interactivo | diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0189f448-179e-47cc-9716-c5c3ac4b1aec,Absorb (sistemas de gestión de aprendizaje),released,knowledge,sector-specific,,"El sistema de aprendizaje Absorb es una plataforma de aprendizaje electrónico para crear, administrar y ofrecer cursos de educación en línea o programas de formación para estudiantes de secundaria.",http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834 | http://data.europa.eu/esco/isced-f/0612,sistemas de gestión de aprendizaje | diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/01d269d9-b058-4d6c-82a0-3779af9a124b,desarrollar arquitecturas innovadoras de cadena de bloques,released,skill/competence,cross-sector,,"Desarrollar nuevas arquitecturas de cadena de bloques que aborden las propiedades y prioridades que sean necesarias para aplicaciones específicas. Argumentar las ventajas y desventajas de estas nuevas arquitecturas con respecto a las ya existentes.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,diseñar sistemas o aplicaciones de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/02058de6-4b98-449f-8a45-8588b0eb2446,ingeniería de redes,released,knowledge,sector-specific,,"Subcampo de la tecnología informática que se refiere a la gestión de la conectividad de las redes a través de servicios de datos, voz, llamadas y redes inalámbricas.
	",http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5 | http://data.europa.eu/esco/isced-f/0714,tecnología informática | electrónica y automatización
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/020918ef-4b55-47c1-8430-ab7b8f6a7377,migrar datos existentes,released,skill/competence,sector-specific,,"Aplicar métodos de migración y conversión para los datos existentes, a fin de transferir o convertir datos de un formato a otro y entre distintos sistemas de almacenamiento o sistemas informáticos.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/022dc430-872a-473a-9cf4-fed4895e58ad,definir la estructura física de bases de datos,released,skill/competence,sector-specific,fijar la estructura física de bases de datos | elaborar la estructura física de bases de datos | determinar la estructura física de bases de datos | establecer la estructura física de bases de datos | crear la estructura física de bases de datos,"Especificar la configuración física de los archivos de bases de datos en un medio determinado. Esto consiste en especificaciones pormenorizadas de las opciones de indización, los tipos de datos y los elementos de datos introducidos en el diccionario de datos.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/024037ca-96a9-4cb8-ba86-2cd5a209c90a,Maltego,released,knowledge,sector-specific,,"La plataforma Maltego es una aplicación forense que utiliza la minería de datos para ofrecer una visión general del entorno de las organizaciones, probar las debilidades de seguridad del sistema para el acceso potencialmente no autorizado y demuestra la complejidad de los fallos de la infraestructura.",http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436 | http://data.europa.eu/esco/isced-f/0613,herramienta para pruebas de penetración | desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0256f6b0-f4a9-4c5e-9cfd-96d58a2a70fe,operar el equipo de radio,released,skill/competence,cross-sector,trabajar con el equipo de radio | utilizar el equipo de radio,"Instalar y operar dispositivos y accesorios de radio como consolas de radiodifusión, amplificadores y micrófonos. Comprender los aspectos básicos del lenguaje de los operadores de radio y, cuando sea necesario, proporcionar instrucciones para el correcto manejo de los equipos de radio.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6 | http://data.europa.eu/esco/skill/9bafaea2-76cd-4532-ab77-8b3d21fa6235,manejar equipos de comunicaciones | coordinar comunicaciones remotas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,Erlang,released,knowledge,sector-specific,,"Técnicas y principios de desarrollo de software, como análisis, algoritmos, codificación, pruebas y compilación de paradigmas de programación en Erlang.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,desarrollo y análisis de software y aplicaciones | programación informática
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03a74eee-2dc6-4147-8667-5cdeb65f122d,gestionar la clasificación de datos de las TIC,released,skill/competence,sector-specific,,Supervisar el sistema de clasificación que utiliza una organización para organizar sus datos. Asignar un propietario a cada concepto de datos o conjunto de conceptos y determinar el valor de cada dato.,http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/4d85b881-e490-4b4c-897a-2faa4ef53956,"gestionar, recopilar y almacenar datos digitales | gestionar arquitecturas de datos informáticos"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/03ff0d53-573a-47a0-a0ad-1995815a4339,estructura de la información,released,knowledge,sector-specific,,"El tipo de infraestructura que define el formato de los datos: semiestructurados, no estructurados y estructurados.",http://data.europa.eu/esco/isced-f/0612,diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04473991-161d-46db-8684-0d5ed6cb6c66,gestionar redes de TIC temporales para espectáculos en vivo,released,skill/competence,occupation-specific,,"Gestionar la instalación de redes para la distribución de señales de control para aplicaciones de artes escénicas y eventos. Coordinarse con los distintos usuarios. Definir e instalar el equipo, los cables, las conexiones y los dispositivos. Configurar y poner a prueba el equipo y el rendimiento de la red y realizar un seguimiento de estos. Las señales de control incluyen, por ejemplo, datos de DMX, RDM, MIDI, de código temporal, seguimiento y posicionamiento, pero también señales de audio, vídeo y posicionamiento.
   ",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,configurar sistemas informáticos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0458f6a0-cb54-4ff5-a543-b2c5354e17c0,mantenerse al día de las innovaciones digitales en los procedimientos industriales,released,skill/competence,sector-specific,seguir las innovaciones digitales en los procedimientos industriales | estar al día de las innovaciones digitales en los procedimientos industriales | mantenerse informado de las innovaciones digitales en los procedimientos industriales | estar al tanto de las innovaciones digitales en los procedimientos industriales | estar informado sobre las innovaciones digitales en los procedimientos industriales,Mantenerse al día de las innovaciones digitales aplicables a los procedimientos industriales. Integrar estas transformaciones en los procesos de la empresa con vistas a unos modelos de negocio competitivos y rentables.,http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,realizar seguimiento de avances en el ámbito de especialización
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04cf164c-d07d-49cf-a1b3-84bdbd79b5cb,configurar los equipos de oficina,released,skill/competence,occupation-specific,,"Conectar equipos de oficina, como módems, escáneres e impresoras, a la red eléctrica y efectuar una interconexión eléctrica para evitar diferencias de potencial que puedan resultar peligrosas. Probar la instalación para verificar su buen funcionamiento. Controlar la configuración y preparar el aparato para su utilización.",http://data.europa.eu/esco/skill/906211b3-afed-4a2b-b5e1-33f2885fee85,realizar tareas de oficina y administrativas generales
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,lenguaje de programación SAS (SAS language),released,knowledge,sector-specific,,"Las técnicas y principios de desarrollo de software, como análisis, algoritmos, codificación, pruebas y compilación de paradigmas de programación en lenguaje SAS.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/skill/ad59afe4-6f8a-4bc4-acfd-0f228277508a,desarrollo y análisis de software y aplicaciones | programación informática | software del sistema de análisis estadístico
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9,utilizar una interfaz para aplicaciones específicas,released,skill/competence,sector-specific,,Comprender y utilizar interfaces específicas de una aplicación o un caso de uso.,http://data.europa.eu/esco/skill/39499028-35bf-4d69-9275-fb98902ed88b,trabajar con ordenadores
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05010f6c-0b40-4525-ac4a-057d46a2b6f4,diseñar sistemas eléctricos,released,skill/competence,cross-sector,idear sistemas eléctricos | crear sistemas electricos | desarrollar sistemas electricos,"Trazar croquis y diseñar sistemas, productos y componentes eléctricos utilizando software y equipos de diseño asistido por ordenador (CAD). Dibujar planos de la disposición de paneles, esquemas eléctricos, diagramas de cableado eléctrico y otros detalles de montaje.",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,diseñar sistemas o equipos eléctricos o electrónicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/054f26ab-cfdc-4077-883c-1c4c9e9b310a,definir reglas para cortafuegos,released,skill/competence,sector-specific,,Especificar las reglas que rigen un conjunto de componentes destinados a limitar el acceso entre grupos de redes o una red particular e internet.,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,proteger dispositivos de tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/055ff233-6569-43db-9f95-a4b03dca97da,utilizar sistemas de archivo de las actividades del almacén,released,skill/competence,sector-specific,usar sistemas de archivo de las actividades del almacén | implementar sistemas de archivo de las actividades del almacén,"Utilizar sistemas de registro de productos, paquetes e información sobre pedidos en formatos y tipos de registro específicos.",http://data.europa.eu/esco/skill/7afb5a64-e574-421a-bb3a-7a7bc108d2a5 | http://data.europa.eu/esco/skill/06fdd94c-292d-49e3-9c78-bbcbc2088232,realizar las operaciones de almacenamiento | mantener registros operativos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/05b70efb-6b80-4f04-9a25-67cd317daf37,CryEngine,released,knowledge,sector-specific,,"El motor de juego CryEngine, que es un marco de software que consta de entornos de desarrollo integrados y herramientas de diseño especializadas, diseñadas para la iteración rápida de juegos de ordenador derivados de usuarios.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,sistemas de creación de juegos digitales | técnicas audiovisuales y producción para medios de comunicación
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/061f1c12-9811-46f7-ab3e-1d28367d6c73,utilizar programas de diseño asistido por ordenador para las suelas,released,skill/competence,sector-specific,utilizar software CAD para las suelas | emplear programas de ordenador CAD para las suelas | utilizar programas de computadora CAD para las suelas,"Digitalizar y escanear las hormas. Trabajar con archivos en diversos sistemas CAD. Elaborar modelos 3D de suelas y crear diseños en 2D asistidos por ordenador. Graduar y obtener la serie de tamaños. Preparar las especificaciones técnicas para la fabricación. Elaborar diseños de ingeniería y dibujos técnicos en 2D y 3D de los moldes para las suelas vulcanizadas e inyectadas. Exportar los archivos de los modelos virtuales a impresoras 3D, sistemas CAM o sistemas de CNC.",http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b | http://data.europa.eu/esco/skill/b34e2ba1-9080-48c9-9b42-ee9192a4d3f1,utilizar herramientas de dibujo y diseño asistido por ordenador | utilizar programas de diseño asistido por ordenador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0620ecd1-e4b1-4dfa-972b-38a93e5ebd9d,crear entornos 3D,released,skill/competence,sector-specific,,"Desarrollar una representación 3D generada por ordenador de un entorno a modo de entorno simulado, donde puedan interactuar los usuarios.",http://data.europa.eu/esco/skill/f5b33464-4df9-4cf3-b468-b0a2d6b3ee85 | http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"manejar software de infografías 3D | diseñar materiales, sistemas o productos industriales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/062320e5-79d1-45e8-8b7e-5deeb53279a2,realizar un análisis de datos en línea,released,skill/competence,cross-sector,,"Analizar las experiencias en línea y los datos en línea con el fin de comprender el comportamiento de los usuarios, los disparadores de la atención en línea y otros factores que puedan optimizar el desarrollo y la visibilidad de la página web.",http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a | http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"procesar información cualitativa | realizar un análisis de datos | gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06358891-8424-43c5-891e-d40f226bef40,gestionar los requisitos de seguridad de las TIC,released,skill/competence,sector-specific,,"Guiar la aplicación y el cumplimiento de las normas pertinentes del sector, las mejores prácticas y los requisitos legales para la seguridad de la información.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/06f33d6a-f7a7-4a2b-baa5-8c3c53bd1a9c,palabras clave en contenidos digitales,released,knowledge,sector-specific,,Herramientas digitales para realizar búsquedas de palabras clave. Los sistemas de recuperación de información identifican el contenido de un documento guiado por palabras clave y metadatos.,http://data.europa.eu/esco/isced-f/0611,uso de computadores
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/071233c4-ad2b-4f50-b79f-768d2231163e,servicio de nombres de dominio,released,knowledge,sector-specific,,"Base de datos de nombres que asigna nombres de dominio de internet a direcciones IP (Protocolo de Internet). El sistema de nombres de dominio permite a los usuarios de internet utilizar nombres como títulos de sitios web en lugar de recordar las direcciones IP numéricas utilizadas por los ordenadores para localizar un sitio web concreto.
	",http://data.europa.eu/esco/isced-f/0612,diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/071a4197-06b3-4226-b9a1-efd15913280a,construir modelos de productos sanitarios,released,skill/competence,sector-specific,,"Construir modelos y simular productos sanitarios utilizando software de diseño técnico.
	",http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,utilizar herramientas de dibujo y diseño asistido por ordenador
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0737ad0a-75ac-4696-988b-565820577ac0,utilizar mapa de experiencias,released,skill/competence,sector-specific,,"Estudiar todas las interacciones y puntos de contacto que las personas tienen con un producto, marca o servicio. Determinar las variables clave, como la duración y la frecuencia de cada punto de contacto.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionar, recopilar y almacenar datos digitales"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0764b28d-04ee-4e80-bf58-b737f02a63e0,programas informáticos de subtitulación,released,knowledge,occupation-specific,programas informáticos de subtítulos | software de subtitulación,"Las distintas modalidades de software para crear leyendas y subtítulos en un archivo que se fusiona con el metraje real, como Telestream y MovieCaptioners.",http://data.europa.eu/esco/isced-f/0613,desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07884056-a07a-40b7-bba3-1ceed61f529c,sistemas de firma de la cadena de bloque,released,knowledge,sector-specific,,"Sistemas esenciales de firma digital son el sistema RSA, el sistema El-Gamal, las funciones Hash, los ataques del cumpleaños y el estándar de firma digital.
	",http://data.europa.eu/esco/isced-f/0612,diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07889c08-7220-47c8-96f7-6068fbea00dc,normalizar datos,released,skill/competence,sector-specific,efectuar la normalización de los datos | sistematizar datos | organizar datos | estandarizar datos | ordenar datos,"Reducir los datos a su forma fundamental precisa (formularios normales) para lograr resultados como la minimización de la dependencia, la eliminación de la redundancia y el aumento de la coherencia.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/2daec0e6-f0c1-43e8-8178-aedba99130ec,"gestionar, recopilar y almacenar datos digitales | establecer procesos de datos"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07dd856d-6141-48a7-a228-918f88494812,crear prototipos de soluciones de experiencia de usuario,released,skill/competence,sector-specific,desarrollar prototipos de soluciones de experiencia de usuario | disponer prototipos de soluciones de experiencia de usuario | crear prototipos para las soluciones de experiencia de usuario | construir prototipos de soluciones de experiencia de usuario | elaborar prototipos de soluciones de experiencia de usuario,"Diseñar y preparar maquetas, prototipos y flujos con el fin de someter a prueba soluciones de experiencia de usuario (UX) o recabar las opiniones de los usuarios, clientes, socios o partes interesadas.",http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,gestionar información
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065,aplicar políticas organizativas del sistema,released,skill/competence,cross-sector,,"Aplicar políticas internas relacionadas con el desarrollo y el uso interno y externo de sistemas tecnológicos, como sistemas de software, sistemas de redes y sistemas de telecomunicaciones, con el fin de alcanzar una serie de metas y objetivos en relación con la eficacia de las operaciones y el crecimiento de una organización.",http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf | http://data.europa.eu/esco/skill/72d1fa5d-1b7f-48e7-84e3-6e779841ddf1 | http://data.europa.eu/esco/skill/0a43729f-2a79-4dae-9faa-95520daae79f,cumplir los procedimientos operativos | demostrar lealtad | aplicar las políticas de la empresa
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328,Proponer soluciones tecnológicas a problemas empresariales,released,skill/competence,cross-sector,Proponer soluciones técnicas a problemas empresariales | plantear soluciones técnicas a problemas empresariales | sugerir soluciones tecnológicas a problemas empresariales | Plantear soluciones tecnológicas a problemas empresariales,"Sugerir cómo resolver problemas empresariales, utilizando los recursos de las TIC, de manera que se mejoren los procesos empresariales.",http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041 | http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800 | http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a,crear soluciones para problemas | diseñar sistemas o aplicaciones de tic | elaborar estrategias para resolver problemas | resolver problemas técnicos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07e6bc9f-9c98-44ae-a7a3-5266caa393e1,calcular el coste de las reparaciones,released,skill/competence,sector-specific,hacer un cálculo del coste de las reparaciones | hacer una estimación del coste de las reparaciones,Calcular los costes de material y de mano de obra de las operaciones de reparación; comprender los programas informáticos pertinentes.,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186 | http://data.europa.eu/esco/skill/cfbde1b6-8e47-4b83-b430-3d5f7f38d69a | http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,realizar cálculos | evaluar costes de explotación | estimar necesidades de recursos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/07ebc888-0f3f-46e7-99d2-a7c7ebd7ffe3,software de gestión de inmuebles,released,knowledge,sector-specific,,"Características y el funcionamiento de un programa informático que permita la gestión de las operaciones diarias en las empresas de alojamiento para optimizar recursos y procesos como las reservas, las tarifas por habitación, el análisis de los datos de ingresos o la facturación.
	",http://data.europa.eu/esco/isced-f/1013,"hotelería, restaurantes y servicios de banquetes"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08236fee-c405-4f30-8858-f10d7d5c94b7,utilizar sistemas de integración de medios de comunicación,released,skill/competence,occupation-specific,,"Utilizar un sistema de integración de medios de comunicación para aplicaciones de artes escénicas y eventos durante la instalación, la configuración, los ensayos y las actuaciones en directo.
   ",http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,manejar equipos audiovisuales operativos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0823ccef-813f-4f22-afef-ac0d68615e8f,simulación por ordenador,released,knowledge,cross-sector,,"Programa ejecutado en un ordenador que representa respuestas dinámicas de un sistema para explorar el comportamiento de un modelo matemático, utilizando un modelo de un sistema real, integrado por ecuaciones matemáticas.
	",http://data.europa.eu/esco/isced-f/0611,uso de computadores
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/085bfce5-70fe-43da-9499-307725e89bbc,WizIQ,released,knowledge,sector-specific,,"El programa informático WizIQ es una plataforma de aprendizaje electrónico para crear, gestionar, organizar, informar y ofrecer cursos de educación en línea o programas de formación.",http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834 | http://data.europa.eu/esco/isced-f/0612,sistemas de gestión de aprendizaje | diseño y administración de redes y bases de datos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0868eef3-2213-4572-9343-74931345a7d3,administrar sistema TIC,released,skill/competence,sector-specific,administrar el sistema TIC | gestionar sistema TIC | regular sistema TIC | encargarse de la gestión del sistema TIC | encargarse de la administración del sistema TIC,"Gestionar los componentes de un sistema TIC manteniendo la configuración, gestionando a los usuarios, supervisando el uso de los recursos, realizando copias de seguridad e instalando equipos o programas informáticos para cumplir los requisitos establecidos.",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20 | http://data.europa.eu/esco/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5,configurar sistemas informáticos | mantener el sistema TIC
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08a3dcea-12de-447b-a3a5-aa657abc5e97,realización de pruebas de ingeniería social,released,skill/competence,sector-specific,,"Realizar simulacros de ataques de ingeniería social para detectar vulnerabilidades en la postura de seguridad de una organización. Las pruebas de ingeniería social pueden incluir correos electrónicos de suplantación de identidad («phishing»), ataques de pretexto u otras formas de manipulación utilizadas por los atacantes para obtener información delicada o acceso no autorizado a los sistemas.
	",http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,hacer seguimiento de seguridad y protección
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d,gestionar datos de investigación,released,skill/competence,cross-sector,,"Producir y analizar datos científicos procedentes de métodos de investigación cualitativos y cuantitativos. Almacenar y mantener los datos en bases de datos de investigación. Apoyar la reutilización de datos científicos y estar familiarizado con principios de gestión de datos abiertos.
    ",http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,gestionar información
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/094ef6aa-844f-44ce-8456-fdc49276bf58,impresión digital,released,knowledge,sector-specific,impresión electrónica,"La técnica que permite imprimir una imagen digital directamente en una serie de materiales, principalmente mediante impresoras de inyección de tinta o láser.",http://data.europa.eu/esco/isced-f/0211,técnicas audiovisuales y producción para medios de comunicación
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09cf2c34-6f93-4a19-a9f1-c0d866414bcc,Cain and Abel (herramienta para pruebas de penetración),released,knowledge,sector-specific,,"La herramienta de software Cain and Abel es una herramienta de recuperación de contraseña que prueba el sistema operativo de Microsoft en busca de debilidades de seguridad y acceso potencialmente no autorizado a la información del sistema. La herramienta decodifica, descifra y descubre contraseñas a través de ataques de fuerza bruta y criptoanálisis, análisis de protocolos y análisis de redes.",http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436 | http://data.europa.eu/esco/isced-f/0613,herramienta para pruebas de penetración | desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575,ciclo de vida del desarrollo de sistemas,released,knowledge,cross-sector,vida útil del desarrollo de sistemas | ciclo de vida del desarrollo de aplicaciones | ciclo del desarrollo de sistemas | ciclo del desarrollo de aplicaciones,"La secuencia de pasos, como la planificación, creación, prueba e implementación y los modelos para el desarrollo y la gestión del ciclo de vida de un sistema.",http://data.europa.eu/esco/isced-f/0613,desarrollo y análisis de software y aplicaciones
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/09f4c52b-ac72-4f0e-a8ae-78bb1d7bffba,programa informático de transporte relacionado con un sistema de planificación de recursos,released,knowledge,cross-sector,,"Software de gestión empresarial para recopilar, gestionar e interpretar datos relacionados con el envío, el pago, el inventario, la fabricación aplicada en el transporte y la distribución.",http://data.europa.eu/esco/isced-f/0413,gestión y administración
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a0532c2-ee60-4410-8e07-70e4d69370ec,realizar el control automático de procesos,released,skill/competence,cross-sector,llevar a cabo el control automático de procesos | efectuar el control automático de procesos,Utilizar el sistema de control o automatización de procesos para controlar un proceso de producción de forma automática.,http://data.europa.eu/esco/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,manejar equipos industriales de precisión
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a099c81-6a0c-4f00-bb3b-990d23ec03a5,gestionar el proceso de solicitud de cambio de las TIC,released,skill/competence,sector-specific,,"Especificar la motivación para una solicitud de cambio de las TIC, indicando qué ajuste del sistema debe realizarse y llevar a cabo o supervisar su ejecución.",http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,dirigir actividades operativas
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/0a30e5a8-60a8-4fda-9f89-8e9cee38da5a,utilizar lenguaje de descripción de interfaz,released,skill/competence,occupation-specific,,"Utilizar el lenguaje de especificación para describir la conexión de interfaz entre programas o componentes de software de manera independiente al lenguaje de programación. Los lenguajes compatibles con este método son, entre otros, el CORBA y el WSDL.",http://data.europa.eu/esco/skill/f6868852-9bf6-4899-a5d6-5f9532fb877d | http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968 | http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,diseñar interfaces para componentes | diseñar interfaces para aplicaciones | programar sistemas informáticos
